"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Oct-14 to 31-Oct-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,797.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  Construction,200300,140016  ,Highways Materials,591.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  Winter Services Rural,200380,140016  ,Highways Materials,159,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  Rechargable Construction - South East,200420,140016  ,Highways Materials,224.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  A69 Northumberland,200560,140016  ,Highways Materials,"1,453.81",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  Street Lighting Maintenance,200620,140016  ,Highways Materials,"6,169.11",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Highways and Transport Services,  Severe Weather Recovery Scheme,200650,140016  ,Highways Materials,"2,897.99",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Environmental and Regulatory Services,  NEAT Team North - Alnwick,217100,140016  ,Highways Materials,872.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Environmental and Regulatory Services,  NEAT Team South East - Blyth,217200,119000  ,Grounds Maintenance,460.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Environmental and Regulatory Services,  NEAT Team South East - Blyth,217200,140016  ,Highways Materials,"2,185.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Environmental and Regulatory Services,  Public Conveniences Northern,218010,140016  ,Highways Materials,89.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Environmental and Regulatory Services,  Public Conveniences South East,218020,140016  ,Highways Materials,45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Environmental and Regulatory Services,  Alnwick Depot - Depot Running Costs,225210,140011  ,Cleaning Materials,15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Morpeth Store,  Morpeth Store,990100,500008  ,Upkeep of Grounds Other,35.45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"2,668.31",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"19,213.37",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,145886,30-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"2,427.91",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JEWSON LTD,108143,07-Oct-14,Children's and Education Services,  Construction,12047,140013  ,Materials for Resale,277.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JIGSAW THERAPY SERVICE,138926,31-Oct-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144025  ,Professional Services,318,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JLA LIMITED,90785,09-Oct-14,Adult Social Care,  Tynedale House Residential OP,300252,142002  ,Laundry,301.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JMA JOINERY,117949,16-Oct-14,Adult Social Care,  Estates,300454,110003  ,Repair and Maintenance,480,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JMA JOINERY,139018,27-Oct-14,Adult Social Care,  Estates,300454,110003  ,Repair and Maintenance,"3,690.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JMA JOINERY,101930,03-Oct-14,Adult Social Care,  Estates,300454,110003  ,Repair and Maintenance,"1,930.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101947,03-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,188.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101947,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,353.23,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,117281,13-Oct-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,196.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,117281,13-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,159.98,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101953,03-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,315.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101953,03-Oct-14,Highways and Transport Services,  Rechargable Construction - West,200440,140016  ,Highways Materials,638.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101942,03-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,269.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101942,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,863.28,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101945,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,248.13",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101933,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,522.72,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127099,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,394.42,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120229,15-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,010.17",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101934,03-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,277.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127100,17-Oct-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,79.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127100,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,357.99,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127096,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,622.51,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127097,17-Oct-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,103.45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127097,17-Oct-14,Highways and Transport Services,  Rechargable Construction - South East,200420,140016  ,Highways Materials,141.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127097,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,415.2,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101951,03-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,194.83,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101951,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,789.08,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127095,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,472.03,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127093,27-Oct-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,204.34,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127093,27-Oct-14,Highways and Transport Services,  Rechargable Construction - South East,200420,140016  ,Highways Materials,147.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127093,27-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,240.77,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127094,17-Oct-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,114.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127094,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,825.26,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120224,15-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,158.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120224,15-Oct-14,Highways and Transport Services,  Severe Weather Recovery Scheme,200650,140016  ,Highways Materials,79.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120224,15-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,410.25,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127101,17-Oct-14,Highways and Transport Services,  Maintenance - South East,200220,140016  ,Highways Materials,72.86,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127101,17-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,85.54,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,127101,17-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,464.11,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101949,03-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,354.81,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,101949,03-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,764.16,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120230,15-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,178.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120230,15-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,628.85,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120226,15-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,882.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120226,15-Oct-14,Highways and Transport Services,  Severe Weather Recovery Scheme,200650,140016  ,Highways Materials,115.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120226,15-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,472.03,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120237,15-Oct-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,182.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,JOBLING PURSER LIMITED,120237,15-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,548.23,Revenue
