"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Nov-14 to 30-Nov-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWARD SNAITH,163205,10-Nov-14,Highways and Transport Services,  Supported Bus Services,204160,320055  ,Bus Fares,"-3,429.69",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWARD SNAITH,174829,14-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,-419.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWFORD QUARRY,164040,11-Nov-14,Environmental and Regulatory Services,  Cemetery Services Western,219300,140016  ,Highways Materials,280,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWFORD QUARRY,164035,11-Nov-14,Highways and Transport Services,  Maintenance - West,200240,140016  ,Highways Materials,378,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWFORD QUARRY,163326,10-Nov-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,724.26,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWFORD QUARRY,163270,10-Nov-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,441,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWFORD QUARRY,164036,11-Nov-14,Environmental and Regulatory Services,  Cemetery Services Western,219300,140016  ,Highways Materials,315,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HOWFORD QUARRY,164037,11-Nov-14,Highways and Transport Services,  Design,202150,140016  ,Highways Materials,490,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUMSHAUGH AND DISTRICT PRE-SCHOOL,167064,12-Nov-14,Children's and Education Services,  Funding for 3 and 4 Year Old Children,24018,166000  ,Other Contributions,"4,233.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUMSHAUGH AND WARK MEDICAL GROUP,187208,24-Nov-14,Public Health,  Local Public Health Service Health Checks,35114,144034  ,Commissioned Services,325,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUMSHAUGH AND WARK MEDICAL GROUP,187183,24-Nov-14,Public Health,  Local Public Health Service IUCD GP,35115,144034  ,Commissioned Services,267.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUNTERS TAXIS,153426,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,545.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUNTERS TAXIS,151922,04-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,255.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUNTERS TAXIS,153428,05-Nov-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,830.83,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUNTERS TAXIS  HORSLEY,154204,05-Nov-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,939.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUTCHINSON ENVIROMENTAL SOLUTIONS LTD,176098,17-Nov-14,Central Services,  Ford Castle (Delegated) (6230),295030,110001  ,Building Maintenance - Structural - Unplanned,895,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HUW SANDERSON,154187,05-Nov-14,Tourist Information Centres,  Tourist Information Centres,990383,500107  ,TIC Gross Sales,417.12,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HY-TEX (UK) LTD,152588,04-Nov-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,897.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,HY-TEX (UK) LTD,152589,04-Nov-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"1,140.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H M COURT AND TRIBUNAL SERVICE,172056,13-Nov-14,Central Services,  Council Tax,126032,144031  ,Court Fees,"3,090.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H M COURT AND TRIBUNAL SERVICE,167288,12-Nov-14,Central Services,  Council Tax,126032,144031  ,Court Fees,"1,030.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H M COURT AND TRIBUNAL SERVICE,223428,24-Nov-14,Housing Services,  General Management,501060,144030  ,Hired Services,"5,460.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,176996,18-Nov-14,Environmental and Regulatory Services,  NEAT Team South East - Blyth,217200,110000  ,Building Maintenance - Structural - Planned,270,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,177014,18-Nov-14,Environmental and Regulatory Services,  Community Spaces,222550,110000  ,Building Maintenance - Structural - Planned,270,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,176997,18-Nov-14,Cultural and Related Services,  Blyth Valley Community Centres - Running Costs,294914,110000  ,Building Maintenance - Structural - Planned,270,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,176998,18-Nov-14,Cultural and Related Services,  Blyth Valley Community Centres - Running Costs,294914,110000  ,Building Maintenance - Structural - Planned,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,176999,18-Nov-14,Cultural and Related Services,  Blyth Valley Community Centres - Running Costs,294914,110000  ,Building Maintenance - Structural - Planned,270,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,177001,18-Nov-14,Cultural and Related Services,  Blyth Valley Community Centres - Running Costs,294914,110000  ,Building Maintenance - Structural - Planned,270,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,177016,18-Nov-14,Central Services,  Statutory Compliance - Repairs & Maintenance,128006,110000  ,Building Maintenance - Structural - Planned,320,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,H2O CHEMICALS,177017,18-Nov-14,Central Services,  Statutory Compliance - Repairs & Maintenance,128006,110000  ,Building Maintenance - Structural - Planned,320,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IBM (UNITED KINGDOM) LTD,188396,25-Nov-14,Central Services,  Corporate Policy,100001,145003  ,Computer software,640,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IKEN BUSINESS LIMITED,162725,10-Nov-14,Central Services,  Legal,120001,145003  ,Computer software,"3,454.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ILSH MEDIA LTD,156966,06-Nov-14,Children's and Education Services,  Local Safeguarding Children Board,25001,144025  ,Professional Services,395,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,IMMI LTD,167513,12-Nov-14,Regional Growth Fund,  Regional Growth Fund,991220,500098  ,Partnership Development Projects,"75,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INFRASAFE UK LTD,157397,11-Nov-14,Highways and Transport Services,  A69 Northumberland,200560,132001  ,Plant Hire,"1,322.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ING LEASE (UK) LIMITED,193243,04-Nov-14,Highways and Transport Services,  Vehicles and Compliance,205100,130002  ,Vehicle Licensing,258,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL FACILITIES-FIRE,130579,03-Nov-14,Highways and Transport Services,  Street Lighting Maintenance,200620,140016  ,Highways Materials,523.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL FACILITIES-FIRE,152913,24-Nov-14,Highways and Transport Services,  Street Lighting Maintenance,200620,140016  ,Highways Materials,262.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Pupil Referral Unit,1100,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Amble Childrens Centre,9301,118000  ,Building cleaning,4.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Wooler Sure Start Local Programme,9400,118000  ,Building cleaning,131.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Alnwick and Rothbury Childrens Centre,9402,118000  ,Building cleaning,45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Berwick Sure Start Local Programme,9403,118000  ,Building cleaning,134.74,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Tyne Valley Core Costs,9452,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Prudhoe Childrens Centre,9453,118000  ,Building cleaning,122.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Hexham Childrens Centre,9454,118000  ,Building cleaning,57.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Ponteland Childrens Centre,9455,118000  ,Building cleaning,33.54,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Youth Service West Area Team,11044,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Youth Justice,11055,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  E2E Programme,12034,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Alnwick Locality,12036,118000  ,Building cleaning,185.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Berwick Locality,12038,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Hexham Locality,12041,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Morpeth Locality,12042,118000  ,Building cleaning,6.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  LIST - South East Team,14123,118000  ,Building cleaning,18.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Administration - Alnwick DO,16500,118000  ,Building cleaning,12.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Administration - Ashington DO,16501,118000  ,Building cleaning,9.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Administration - Berwick DO,16503,118000  ,Building cleaning,20.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Administration - Blyth DO,16504,118000  ,Building cleaning,12.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,"  Administration - Chad House, Hexham",16505,118000  ,Building cleaning,9.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Administration - Cramlington DO,16506,118000  ,Building cleaning,9.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Thornbrae Residential Home,17001,118000  ,Building cleaning,19.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,INITIAL WASHROOM SOLUTIONS,158037,07-Nov-14,Children's and Education Services,  Netherton Admin,17004,118000  ,Building cleaning,62.4,Expense
